
First experiment: Vanilla Neural network.
Epochs: 20
Learning rate: 0.01
Hidden size: 75
Embedding size: 20

# 1 epoch
# training error = 5.5722239060951	
6.8026280853356	
7.3191493073258	
7.8998676805814	
7.1193253264509	
6.3920780735153	
6.9862026577937	
7.2472204128192	
7.208912653667	
7.0299708951167	
8.1182128353861	
6.4756445045965	
6.9272435583382	
6.6749018422676	
7.1485519046442	
6.7535115509444	
7.083397746105	
7.7585688250351	
7.5867586841008	
7.6913204103062	
7.3528078780327	
6.3844827778724	
6.8626986549735	
7.0946152554567	
7.6254783192502	
6.5361701687515	
6.4585120429695	
7.0071960615836	
7.7908918463218	
6.5161052609065	
6.9722616042739	
7.611433043205	
6.7592581722665	
Total cost:	227.19537804019


# 20 epochs
# training error = 2.7237117760609	
10.11630123478	
8.4769145138532	
8.5615111854816	
9.8329496453172	
10.707265353315	
7.8085853541279	
9.844740509488	
10.222774729679	
11.075540131241	
8.8874626979119	
8.9607039970146	
7.3817298668583	
9.594985247316	
9.5628595650762	
8.1055953089097	
9.0855345205697	
10.480655708501	
10.266695749138	
11.028258395395	
10.030508797973	
8.2098662722015	
9.1365194132827	
9.3480774866044	
7.180262073433	
8.3179276979717	
8.2270284753004	
9.8123520141878	
9.2538435078819	
8.7713183664142	
7.7595796009179	
10.775696020457	
7.717024869697	
Total cost:	294.54106831029


# 25 epochs
# embedding_size = 30
# hidden_size = 100
# learning_rate = 0.01
# training error = 2.0914555330059	
10.51782099812	
10.47550556595	
10.789843378448	
9.6597438452788	
12.052609996978	
11.290610756965	
11.386006035849	
9.5349092212654	
11.83125962905	
11.224927516477	
10.59403500588	
9.724196538977	
10.211217751839	
10.862776998709	
10.470374712013	
9.8141020659512	
13.005169308566	
9.2826135162659	
11.623394822222	
10.441125066215	
10.651565172111	
10.734603358522	
8.6138974122495	
9.1868860396255	
11.378683465015	
9.0257353616382	
10.275138637901	
11.4970631605	
9.5874180948281	
10.379704222455	
12.359530352987	
9.7703003801506	
Total cost:	338.252768389



# epochs = 25
# embedding_size = 15
# hidden_size = 60
# learning_rate = 0.001
# training error = 4.2420357529919	
7.8066738390602
6.9373370916637	
7.7267950331325	
6.5170079853316	
7.6528883406989	
6.8926906255959	
7.4442873084545	
7.0841994797112	
7.5382843574963	
6.3346163069829	
6.9201583587187	
5.4700742205741	
6.8234631859843	
7.1211534107697	
6.923521615618	
7.3487917607867	
8.495667807128	
6.7568939284832	
7.808628484345	
6.9880209803901	
7.2688786676938	
7.2682346511787	
6.471268790668	
6.1405117597533	
7.389893790382	
6.4496537346277	
7.5752612344587	
7.6897749582909	
6.7710421171732	
7.1411658229965	
8.3685246747381	
7.8382822419045	
Total cost:	228.96364656479	
